סוג_מבנה,סוג_הזמנה,סוג_חיבור,חיבור_קיים,חיבור_מבוקש,גודל_חיבור,התקנת_מונים,גודל_חיבור_ציבורי,מספר_יחידות,עלות_הזמנה,עלות_חפירה,עלות_בדיקת_מתקן,סהכ_לפני_מעמ,מעמ,סהכ_כולל,endpoint
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X50,,3X50,,,,6399.17,1671.78,545.35,8616.29,1550.93,10167.22,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X63,,3X63,,,,7904.60,1671.78,545.35,10121.72,1821.91,11943.63,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X80,,3X80,,,,9861.66,1671.78,545.35,12078.78,2174.18,14252.96,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X100,,3X100,,,,12186.71,1671.78,545.35,14403.83,2592.69,16996.52,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X125,,3X125,,,,15080.48,1671.78,545.35,17297.60,3113.57,20411.17,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X160,,3X160,,,,19128.41,1671.78,545.35,21345.54,3842.20,25187.74,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X200,,3X200,,,,23761.79,1671.78,545.35,25978.92,4676.21,30655.12,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X250,,3X250,,,,29549.34,1671.78,545.35,31766.46,5717.96,37484.42,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X315,,3X315,,,,37076.49,1671.78,545.35,39293.61,7072.85,46366.46,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X400,,3X400,,,,46945.42,1671.78,545.35,49162.54,8849.26,58011.80,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X500,,3X500,,,,58487.05,1671.78,545.35,60704.17,10926.75,71630.92,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X630,,3X630,,,,73541.35,1671.78,545.35,75758.47,13636.52,89394.99,sumTzamod
מגורים,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X800,,3X800,,,,93111.94,1671.78,545.35,95329.06,17159.23,112488.29,sumTzamod
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,1X40,,1X40,,,,5703.01,3343.55,545.35,9591.91,1726.54,11318.45,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X25,,3X25,,,,5703.01,3343.55,545.35,9591.91,1726.54,11318.45,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X35,,3X35,,,,7571.05,3343.55,545.35,11459.95,2062.79,13522.74,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X40,,3X40,,,,8518.60,3343.55,545.35,12407.50,2233.35,14640.85,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X50,,3X50,,,,10386.64,3343.55,545.35,14275.54,2569.60,16845.13,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X63,,3X63,,,,12823.21,3343.55,545.35,16712.11,3008.18,19720.29,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X80,,3X80,,,,15990.75,3343.55,545.35,19879.65,3578.34,23457.99,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X100,,3X100,,,,14197.19,3343.55,545.35,18086.09,3255.50,21341.58,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X125,,3X125,,,,17070.54,3343.55,545.35,20959.44,3772.70,24732.15,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X160,,3X160,,,,21089.92,3343.55,545.35,24978.82,4496.19,29475.01,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X200,,3X200,,,,23167.13,3343.55,545.35,27056.03,4870.09,31926.12,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X250,,3X250,,,,27510.47,3343.55,545.35,31399.37,5651.89,37051.26,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X315,,3X315,,,,33159.32,3343.55,545.35,37048.22,6668.68,43716.90,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X400,,3X400,,,,40565.59,3343.55,545.35,44454.49,8001.81,52456.30,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X500,,3X500,,,,49227.16,3343.55,545.35,53116.06,9560.89,62676.95,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X630,,3X630,,,,60524.86,3343.55,545.35,64413.76,11594.48,76008.24,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X800,,3X800,,,,75211.87,3343.55,545.35,79100.77,14238.14,93338.91,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר/ מערכת מנייה,3X910,,3X910,,,,84877.68,3343.55,545.35,88766.58,15977.98,104744.56,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,1X40,,1X40,,,,3505.40,1671.78,545.35,5722.52,1030.05,6752.57,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X25,,3X25,,,,3505.40,1671.78,545.35,5722.52,1030.05,6752.57,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X35,,3X35,,,,4659.56,1671.78,545.35,6876.68,1237.80,8114.49,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X40,,3X40,,,,5245.00,1671.78,545.35,7462.13,1343.18,8805.31,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X50,,3X50,,,,6399.17,1671.78,545.35,8616.29,1550.93,10167.22,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X63,,3X63,,,,7904.60,1671.78,545.35,10121.72,1821.91,11943.63,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X80,,3X80,,,,9861.66,1671.78,545.35,12078.78,2174.18,14252.96,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X100,,3X100,,,,12186.71,1671.78,545.35,14403.83,2592.69,16996.52,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X125,,3X125,,,,15080.48,1671.78,545.35,17297.60,3113.57,20411.17,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X160,,3X160,,,,19128.41,1671.78,545.35,21345.54,3842.20,25187.74,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X200,,3X200,,,,23761.79,1671.78,545.35,25978.92,4676.21,30655.12,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X250,,3X250,,,,29549.34,1671.78,545.35,31766.46,5717.96,37484.42,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X315,,3X315,,,,37076.49,1671.78,545.35,39293.61,7072.85,46366.46,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X400,,3X400,,,,46945.42,1671.78,545.35,49162.54,8849.26,58011.80,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X500,,3X500,,,,58487.05,1671.78,545.35,60704.17,10926.75,71630.92,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X630,,3X630,,,,73541.35,1671.78,545.35,75758.47,13636.52,89394.99,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X800,,3X800,,,,93111.94,1671.78,545.35,95329.06,17159.23,112488.29,sumIndustriealPiler
תעשייה ומסחר,העברת מיקום לחיבור קיים,חיבור אחד בפילר לשני מונים,3X910,,3X910,,,,105991.73,1671.78,545.35,108208.85,19477.59,127686.44,sumIndustriealPiler
